,text,created_at,id_str,Sentiment
11697,i interview steve hilton tonight,05-19-2019 20:39:31,1.1302114013042893e+18,neg
11698,if iran want fight offici end never threaten unit state,05-19-2019 20:25:34,1.1302078910493327e+18,neg
11699,fals report plan send migrant northern coastal border facil includ not airplan our countri full take,05-19-2019 20:15:23,1.1302053285225226e+18,pos
11700,our economi job market boom best world histori,05-19-2019 19:54:34,1.1302000905834783e+18,pos
11701,with wonder colleg univers graduat take place usa never better time best job market ever great hous go work hard great you deserv,05-19-2019 19:48:45,1.1301986270816993e+18,UNCERTAIN
11702,i interview steve hilton tonight,05-19-2019 19:38:34,1.1301960644919788e+18,neg
11703,watch fake news polit show morn continu amaz everi question ask neg the mainstream media asham but good news usa wise game dishonesti,05-19-2019 18:50:37,1.1301839955878134e+18,pos
11704,would see nevertheless strong no collus ultim no obstruct crime fact crime commit justin loser sadli play right oppon,05-19-2019 13:55:07,1.1301096336732119e+18,pos
11705,never fan total lightweight oppos great republican idea polici sake get name if actual read bias mueller report angri dem hate,05-19-2019 13:55:07,1.1301096326456525e+18,UNCERTAIN
11706,drug price first time year soon drop much right tri protect amend big tax reg cut gdp strong foreign polici much much nobodi els would abl our countri,05-19-2019 12:49:33,1.1300931308570132e+18,pos
11707,deplet disast soon stronger ever vet final taken care choic court great new judg suprem court justic got rid disastr individu mandat protect,05-19-2019 12:49:32,1.1300931297455432e+18,neg
11708,for fake news sunday polit show whose bia dishonesti greater ever seen countri pleas inform viewer economi set record peopl employ today time histori militari,05-19-2019 12:49:32,1.1300931281097032e+18,pos
11709,life if foolish stay unit one hard fought gain life rapidli,05-19-2019 03:37:09,1.1299541164894044e+18,neg
11710,judg two great new suprem court justic mexico citi polici whole new posit attitud right the radic left late term abort implod we must stick togeth,05-19-2019 03:37:09,1.1299541152059146e+18,neg
11711,as peopl know would like know i strongli three except rape incest protect life mother posit taken ronald we come far last two year wonder,05-19-2019 03:37:08,1.1299541107474227e+18,neg
11712,court dem congress neither clue tri forc migrant our countri is full our detent center hospit school are,05-18-2019 22:33:48,1.1298777763774833e+18,neg
11713,rt will jerri nadler ever look fact crook hillari delet acid wash email after get,05-18-2019 21:24:02,1.1298602200108073e+18,pos
11714,rt my campaign presid conclus spi noth like ever happen american a,05-18-2019 21:23:59,1.129860204009599e+18,neg
11715,rt make america great,05-18-2019 21:23:49,1.1298601629892444e+18,pos
11716,rt all peopl illeg come unit state remov countri later date,05-18-2019 21:23:43,1.129860138066731e+18,neg
11717,rt never american histori spi effort candid abus power,05-18-2019 21:16:18,1.129858272285139e+18,pos
11718,rt now thi fbi cover oper work ticket archiv fbi knew,05-18-2019 21:15:59,1.1298581935496069e+18,neg
11719,rt sure enough weissmann key role hire angri mueller harass oper,05-18-2019 21:15:17,1.1298580164661535e+18,UNCERTAIN
11720,rt comey signific potenti crimin liabil spygat target,05-18-2019 21:14:50,1.1298579015295836e+18,neg
11721,thank,05-18-2019 21:12:31,1.129857321369256e+18,neg
11722,word book,05-18-2019 21:08:35,1.1298563283635773e+18,neg
11723,rt if anyth like trump congratul you leader love countri,05-18-2019 21:00:20,1.1298542533827379e+18,neg
11724,congratul scott great,05-18-2019 20:59:13,1.129853974247551e+18,pos
11725,our courag vigil arm forc safeguard bless liberti us futur gener selflessli answer call today everi day acknowledg celebr proudli wear,05-18-2019 15:55:17,1.1297774870918308e+18,neg
11726,consum sentiment month may highest veri,05-17-2019 22:49:34,1.1295193536727368e+18,UNCERTAIN
11727,today great honor address nation associ,05-17-2019 19:41:59,1.129472149339693e+18,pos
11728,with fake made up news iran idea actual go,05-17-2019 16:53:00,1.1294296243316572e+18,neg
11729,it seem gener flynn investig long common it would imposs know case one two peopl would becom presid i told i could make,05-17-2019 14:35:05,1.1293949144274534e+18,neg
11730,the fake news media hurt countri fraudul highli inaccur coverag it scattershot poorli sourc at least iran know think point may well good,05-17-2019 13:44:35,1.1293822049902141e+18,neg
11731,will jerri nadler ever look fact crook hillari delet acid wash email after get power demand notic,05-17-2019 12:16:40,1.1293600827838751e+18,pos
11732,my campaign presid conclus spi noth like ever happen american a realli bad treason mean long jail sentenc,05-17-2019 11:11:45,1.1293437427485696e+18,neg
11733,new fox peopl say fbi broke law investig donald,05-17-2019 11:05:30,1.129342171612627e+18,neg
11734,make america great,05-17-2019 11:01:01,1.1293410431561073e+18,pos
11735,drain the,05-17-2019 11:00:06,1.129340814080041e+18,neg
11736,happen donald trump down goe,05-17-2019 10:58:43,1.1293404658353889e+18,neg
11737,will democrat give countri badli need immigr win good,05-17-2019 10:53:25,1.1293391323738849e+18,UNCERTAIN
11738,all peopl illeg come unit state remov countri later date build remov forc law pleas make comfort leav,05-17-2019 10:51:34,1.1293386652164301e+18,neg
11739,border patrol apprehend record number peopl southern the bad mani detain sent those releas ridicul catch teleas loophol regist remov,05-17-2019 10:44:53,1.1293369823190508e+18,neg
11740,the democrat realiz nation emerg border work togeth immedi we need democrat vote,05-17-2019 10:36:38,1.1293349052284682e+18,neg
11741,worst mayor histori new york citi last,05-16-2019 22:11:37,1.1291474186820403e+18,neg
11742,rt last major overhaul legal admiss polici year think so major updat,05-16-2019 21:29:29,1.1291368142608343e+18,pos
11743,rt plan includ sweep modern dysfunct legal immigr process the system final,05-16-2019 21:29:04,1.1291367082204774e+18,pos
11744,we beauti spring day unveil plan creat fair modern law system immigr if adopt plan transform immigr system pride nation envi modern,05-16-2019 19:13:58,1.1291027105806213e+18,pos
11745,congratul dan bishop big republican primari victori congression district north dan strong crime love militari vet great he complet total,05-16-2019 16:53:23,1.1290673327252972e+18,pos
11746,rt the fake news washington post even fake news new york time write stori infight,05-16-2019 12:34:45,1.1290022456794071e+18,neg
11747,rt opinion express i make decis final decis simpl all,05-16-2019 12:34:38,1.1290022162354422e+18,neg
11748,the dem get anoth beauti join bill de blasio nyc consid worst mayor supposedli make announc presid he joke like high tax crime nyc hate,05-16-2019 12:33:40,1.129001970654679e+18,neg
11749,rt tonight white hous lit blue honor peac offic memori,05-16-2019 02:48:07,1.1288546123149189e+18,neg
11750,rt ahead week join us support,05-16-2019 01:51:56,1.1288404753671578e+18,neg
11751,opinion express i make decis final decis simpl all side view polici sure iran want talk,05-15-2019 19:10:47,1.1287395217539072e+18,neg
11752,the fake news washington post even fake news new york time write stori infight respect strong polici middl there infight,05-15-2019 19:10:47,1.1287395203110666e+18,pos
11753,we stand firmli strongli proudli incred men women law you hear nearli enough american across countri love support respect could possibl,05-15-2019 18:56:51,1.1287360131600015e+18,pos
11754,the courag sacrific hero reason flag stand tall heart beat pride countri remain one peopl one famili one nation under today thank honor forev cherish memori fallen men women,05-15-2019 18:20:30,1.1287268687383101e+18,UNCERTAIN
11755,thank joe rememb brain much sharper,05-15-2019 12:53:28,1.1286445670315377e+18,neg
11756,rt veri proud go amaz averag approv rate skyrocket to highest point in,05-15-2019 12:48:33,1.1286433288771871e+18,UNCERTAIN
11757,rt spare first never creat job second great citi gone shit,05-15-2019 03:48:11,1.1285073419037286e+18,pos
11758,the golden era american energi,05-15-2019 00:25:44,1.1284563911470449e+18,pos
11759,with incred grit skill pride worker sempra energi help lead american energi they make nation wealthier make america safer build futur american energi,05-14-2019 21:14:12,1.1284081936993403e+18,neg
11760,it great hackberri louisiana incred men women make america energi superpow,05-14-2019 20:45:21,1.1284009321637356e+18,pos
11761,today mark anniversari open unit state embassi jerusalem our beauti embassi stand proud remind strong relationship israel import keep promis stand,05-14-2019 16:27:22,1.1283360078566605e+18,pos
11762,when prime minist japan visit two week ago i told i would go osaka i look forward world,05-14-2019 15:43:19,1.1283249215144387e+18,neg
11763,our great senat state arkansa complet wonder book arlington nation cemeteri men women serv love on sale today make,05-14-2019 14:59:17,1.1283138420590879e+18,pos
11764,china pump money system probabl reduc interest rate alway order make busi if feder reserv ever would game in event china want,05-14-2019 12:35:41,1.128277703570985e+18,neg
11765,our great senat state arkansa complet wonder book arlington nation cemetari men women serv love on sale today make,05-14-2019 11:39:01,1.1282634437887754e+18,pos
11766,money come massiv tariff paid unit state allow china other busi the farmer mani their time,05-14-2019 11:29:35,1.1282610674220196e+18,neg
11767,our great patriot farmer one biggest beneficiari happen hope china us honor continu buy great farm product best countri make differ base high china,05-14-2019 11:29:35,1.1282610666544087e+18,pos
11768,tremend ground lost china trade sinc ridicul one side format it happen much faster peopl,05-14-2019 11:16:58,1.1282578925142467e+18,neg
11769,when time right make deal my respect friendship presid xi unlimit i told mani time must great deal unit state make we allow make,05-14-2019 11:16:58,1.1282578918052987e+18,pos
11770,billion dollar move job back usa other countri alreadi negoti us want happen they must part usa thi done leader mani year,05-14-2019 10:51:41,1.1282515311140332e+18,neg
11771,we make deal china tomorrow compani start leav lose usa busi last time close want renegoti no we much better posit deal could will take,05-14-2019 10:51:41,1.1282515304429404e+18,neg
11772,competit usa we much bigger economi china substanti increas size sinc great we everyon want raid take advantag no,05-14-2019 10:31:11,1.1282463704716943e+18,UNCERTAIN
11773,china buy much less us buy almost billion dollar fantast make product home usa you also buy countri instead mani compani leav,05-14-2019 10:31:10,1.1282463696748298e+18,neg
11774,in one year tariff rebuilt steel industri we place tariff steel china countri big grow we save steel defens auto industri come back,05-14-2019 10:15:50,1.1282425067711283e+18,neg
11775,i met marin john peck quadrupl ampute receiv doubl arm transplant walter reed today honor welcom john oval wonder wife he also wrote book i highli recommend sergeant,05-13-2019 23:15:34,1.128076346184405e+18,neg
11776,wish former presid jimmi carter speedi recoveri hip surgeri earlier he good spirit spoke last month,05-13-2019 22:31:22,1.128065224018473e+18,neg
11777,great welcom chairman shin lott group they invest billion invest ever south korean compani thousand job great partner like rok know economi run stronger,05-13-2019 21:53:28,1.1280556866702336e+18,pos
11778,today i offici updat budget includ million great whose athlet inspir us make nation,05-13-2019 21:41:51,1.128052763118719e+18,UNCERTAIN
11779,we must protect great lake keep clean beauti futur i fight million updat budget great lake restor,05-13-2019 21:38:29,1.1280519134198374e+18,neg
11780,under administr restor great go back moon i updat budget includ addit billion return space big,05-13-2019 21:34:50,1.1280509965450363e+18,UNCERTAIN
11781,my administr fight million armi corp everglad restor work congress need help us complet largest intergovernment watersh restor project good florida good,05-13-2019 21:32:11,1.1280503300281344e+18,neg
11782,rt thi afternoon presid trump welcom prime minist viktor orban hungari oval,05-13-2019 20:02:22,1.1280277277166551e+18,neg
11783,nobodi left china busi veri bad china good but china taken advantag mani year way ahead presid therefor china get,05-13-2019 15:55:23,1.1279655698216264e+18,neg
11784,avoid buy countri buy product insid usa best zero mani tarif compani leav china vietnam countri china want make deal,05-13-2019 15:55:22,1.1279655687479337e+18,pos
11785,there reason consum pay tariff take effect china thi proven recent point paid point china china subsid product larg also tariff,05-13-2019 15:55:22,1.127965567359574e+18,pos
